date,year,month,state,type,source,mwh,,,
Nov-02,2002,11,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,28175,,,
Nov-02,2002,11,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,3161172,,,
Nov-02,2002,11,US-TOTAL,Total Electric Power Industry,Geothermal,1189364,,,
Nov-02,2002,11,US-TOTAL,Total Electric Power Industry,Other Biomass,1214991,,,
Nov-02,2002,11,US-TOTAL,Total Electric Power Industry,Pumped Storage,-666344,,,
Nov-02,2002,11,US-TOTAL,Total Electric Power Industry,Other,1060476,,,
Nov-02,2002,11,US-TOTAL,Total Electric Power Industry,Total,296289561,,,
Dec-02,2002,12,US-TOTAL,Total Electric Power Industry,Coal,172189765,,,
Dec-02,2002,12,US-TOTAL,Total Electric Power Industry,Petroleum,8111605,,,
Dec-02,2002,12,US-TOTAL,Total Electric Power Industry,Natural Gas,46100393,,,
Dec-02,2002,12,US-TOTAL,Total Electric Power Industry,Other Gases,1025279,,,
Dec-02,2002,12,US-TOTAL,Total Electric Power Industry,Nuclear,68905472,,,
Dec-02,2002,12,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,21668540,,,
Dec-02,2002,12,US-TOTAL,Total Electric Power Industry,Wind,755194,,,
Dec-02,2002,12,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,4307,,,
Dec-02,2002,12,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,3222474,,,
Dec-02,2002,12,US-TOTAL,Total Electric Power Industry,Geothermal,1236391,,,
Dec-02,2002,12,US-TOTAL,Total Electric Power Industry,Other Biomass,1278524,,,
Dec-02,2002,12,US-TOTAL,Total Electric Power Industry,Pumped Storage,-679520,,,
Dec-02,2002,12,US-TOTAL,Total Electric Power Industry,Other,1015280,,,
Dec-02,2002,12,US-TOTAL,Total Electric Power Industry,Total,324833705,,,
Jan-03,2003,1,US-TOTAL,Total Electric Power Industry,Coal,181313153,,,
Jan-03,2003,1,US-TOTAL,Total Electric Power Industry,Petroleum,12642106,,,
Jan-03,2003,1,US-TOTAL,Total Electric Power Industry,Natural Gas,50175746,,,
Jan-03,2003,1,US-TOTAL,Total Electric Power Industry,Other Gases,1282894,,,
Jan-03,2003,1,US-TOTAL,Total Electric Power Industry,Nuclear,69211084,,,
Jan-03,2003,1,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,20600079,,,
Jan-03,2003,1,US-TOTAL,Total Electric Power Industry,Wind,632340,,,
Jan-03,2003,1,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,13217,,,
Jan-03,2003,1,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,3269296,,,
Jan-03,2003,1,US-TOTAL,Total Electric Power Industry,Geothermal,1257640,,,
Jan-03,2003,1,US-TOTAL,Total Electric Power Industry,Other Biomass,1327982,,,
Jan-03,2003,1,US-TOTAL,Total Electric Power Industry,Pumped Storage,-802368,,,
Jan-03,2003,1,US-TOTAL,Total Electric Power Industry,Other,1065732,,,
Jan-03,2003,1,US-TOTAL,Total Electric Power Industry,Total,341988901,,,
Feb-03,2003,2,US-TOTAL,Total Electric Power Industry,Coal,156982481,,,
Feb-03,2003,2,US-TOTAL,Total Electric Power Industry,Petroleum,10770466,,,
Feb-03,2003,2,US-TOTAL,Total Electric Power Industry,Natural Gas,43546573,,,
Feb-03,2003,2,US-TOTAL,Total Electric Power Industry,Other Gases,1131543,,,
Feb-03,2003,2,US-TOTAL,Total Electric Power Industry,Nuclear,60941869,,,
Feb-03,2003,2,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,19779860,,,
Feb-03,2003,2,US-TOTAL,Total Electric Power Industry,Wind,745375,,,
Feb-03,2003,2,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,17830,,,
Feb-03,2003,2,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,2904744,,,
Feb-03,2003,2,US-TOTAL,Total Electric Power Industry,Geothermal,1130352,,,
Feb-03,2003,2,US-TOTAL,Total Electric Power Industry,Other Biomass,1163352,,,
Feb-03,2003,2,US-TOTAL,Total Electric Power Industry,Pumped Storage,-758887,,,
Feb-03,2003,2,US-TOTAL,Total Electric Power Industry,Other,893218,,,
Feb-03,2003,2,US-TOTAL,Total Electric Power Industry,Total,299248777,,,
Mar-03,2003,3,US-TOTAL,Total Electric Power Industry,Coal,155001775,,,
Mar-03,2003,3,US-TOTAL,Total Electric Power Industry,Petroleum,10222383,,,
Mar-03,2003,3,US-TOTAL,Total Electric Power Industry,Natural Gas,46699026,,,
Mar-03,2003,3,US-TOTAL,Total Electric Power Industry,Other Gases,1266782,,,
Mar-03,2003,3,US-TOTAL,Total Electric Power Industry,Nuclear,59933261,,,
Mar-03,2003,3,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,24202273,,,
Mar-03,2003,3,US-TOTAL,Total Electric Power Industry,Wind,1036104,,,
Mar-03,2003,3,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,50027,,,
Mar-03,2003,3,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,3080074,,,
Mar-03,2003,3,US-TOTAL,Total Electric Power Industry,Geothermal,1212859,,,
Mar-03,2003,3,US-TOTAL,Total Electric Power Industry,Other Biomass,1339597,,,
Mar-03,2003,3,US-TOTAL,Total Electric Power Industry,Pumped Storage,-777512,,,
Mar-03,2003,3,US-TOTAL,Total Electric Power Industry,Other,1050616,,,
Mar-03,2003,3,US-TOTAL,Total Electric Power Industry,Total,304317265,,,
Apr-03,2003,4,US-TOTAL,Total Electric Power Industry,Coal,141959981,,,
Apr-03,2003,4,US-TOTAL,Total Electric Power Industry,Petroleum,8580652,,,
Apr-03,2003,4,US-TOTAL,Total Electric Power Industry,Natural Gas,45195383,,,
Apr-03,2003,4,US-TOTAL,Total Electric Power Industry,Other Gases,1304549,,,
Apr-03,2003,4,US-TOTAL,Total Electric Power Industry,Nuclear,56775591,,,
Apr-03,2003,4,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,24758962,,,
Apr-03,2003,4,US-TOTAL,Total Electric Power Industry,Wind,1092766,,,
Apr-03,2003,4,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,60309,,,
Apr-03,2003,4,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,3035915,,,
Apr-03,2003,4,US-TOTAL,Total Electric Power Industry,Geothermal,1166455,,,
Apr-03,2003,4,US-TOTAL,Total Electric Power Industry,Other Biomass,1318288,,,
Apr-03,2003,4,US-TOTAL,Total Electric Power Industry,Pumped Storage,-545625,,,
Apr-03,2003,4,US-TOTAL,Total Electric Power Industry,Other,1052472,,,
Apr-03,2003,4,US-TOTAL,Total Electric Power Industry,Total,285755699,,,
May-03,2003,5,US-TOTAL,Total Electric Power Industry,Coal,150262977,,,
May-03,2003,5,US-TOTAL,Total Electric Power Industry,Petroleum,8052722,,,
May-03,2003,5,US-TOTAL,Total Electric Power Industry,Natural Gas,49372963,,,
May-03,2003,5,US-TOTAL,Total Electric Power Industry,Other Gases,1309998,,,
May-03,2003,5,US-TOTAL,Total Electric Power Industry,Nuclear,62201960,,,
May-03,2003,5,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,29395256,,,
May-03,2003,5,US-TOTAL,Total Electric Power Industry,Wind,1006383,,,
May-03,2003,5,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,67962,,,
May-03,2003,5,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,2928286,,,
May-03,2003,5,US-TOTAL,Total Electric Power Industry,Geothermal,1168695,,,
May-03,2003,5,US-TOTAL,Total Electric Power Industry,Other Biomass,1301323,,,
May-03,2003,5,US-TOTAL,Total Electric Power Industry,Pumped Storage,-596848,,,
May-03,2003,5,US-TOTAL,Total Electric Power Industry,Other,1073212,,,
May-03,2003,5,US-TOTAL,Total Electric Power Industry,Total,307544887,,,
Jun-03,2003,6,US-TOTAL,Total Electric Power Industry,Coal,162284630,,,
Jun-03,2003,6,US-TOTAL,Total Electric Power Industry,Petroleum,10999562,,,
Jun-03,2003,6,US-TOTAL,Total Electric Power Industry,Natural Gas,54452951,,,
Jun-03,2003,6,US-TOTAL,Total Electric Power Industry,Other Gases,1235341,,,
Jun-03,2003,6,US-TOTAL,Total Electric Power Industry,Nuclear,64180727,,,
Jun-03,2003,6,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,28586300,,,
Jun-03,2003,6,US-TOTAL,Total Electric Power Industry,Wind,1047144,,,
Jun-03,2003,6,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,90682,,,
Jun-03,2003,6,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,3027763,,,
Jun-03,2003,6,US-TOTAL,Total Electric Power Industry,Geothermal,1222791,,,
Jun-03,2003,6,US-TOTAL,Total Electric Power Industry,Other Biomass,1289752,,,
Jun-03,2003,6,US-TOTAL,Total Electric Power Industry,Pumped Storage,-762338,,,
Jun-03,2003,6,US-TOTAL,Total Electric Power Industry,Other,1038391,,,
Jun-03,2003,6,US-TOTAL,Total Electric Power Industry,Total,328693698,,,
Jul-03,2003,7,US-TOTAL,Total Electric Power Industry,Coal,181852318,,,
Jul-03,2003,7,US-TOTAL,Total Electric Power Industry,Petroleum,12200844,,,
Jul-03,2003,7,US-TOTAL,Total Electric Power Industry,Natural Gas,76938278,,,
Jul-03,2003,7,US-TOTAL,Total Electric Power Industry,Other Gases,1292084,,,
Jul-03,2003,7,US-TOTAL,Total Electric Power Industry,Nuclear,69652754,,,
Jul-03,2003,7,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,24843095,,,
Jul-03,2003,7,US-TOTAL,Total Electric Power Industry,Wind,953396,,,
Jul-03,2003,7,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,62407,,,
Jul-03,2003,7,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,3361136,,,
Jul-03,2003,7,US-TOTAL,Total Electric Power Industry,Geothermal,1227969,,,
Jul-03,2003,7,US-TOTAL,Total Electric Power Industry,Other Biomass,1404175,,,
Jul-03,2003,7,US-TOTAL,Total Electric Power Industry,Pumped Storage,-745140,,,
Jul-03,2003,7,US-TOTAL,Total Electric Power Industry,Other,1352733,,,
Jul-03,2003,7,US-TOTAL,Total Electric Power Industry,Total,374396050,,,
Aug-03,2003,8,US-TOTAL,Total Electric Power Industry,Coal,185331823,,,
Aug-03,2003,8,US-TOTAL,Total Electric Power Industry,Petroleum,12478210,,,
Aug-03,2003,8,US-TOTAL,Total Electric Power Industry,Natural Gas,83249694,,,
Aug-03,2003,8,US-TOTAL,Total Electric Power Industry,Other Gases,1284070,,,
Aug-03,2003,8,US-TOTAL,Total Electric Power Industry,Nuclear,69023878,,,
Aug-03,2003,8,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,22972030,,,
Aug-03,2003,8,US-TOTAL,Total Electric Power Industry,Wind,815429,,,
Aug-03,2003,8,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,61992,,,
Aug-03,2003,8,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,3309866,,,
Aug-03,2003,8,US-TOTAL,Total Electric Power Industry,Geothermal,1219447,,,
Aug-03,2003,8,US-TOTAL,Total Electric Power Industry,Other Biomass,1383315,,,
Aug-03,2003,8,US-TOTAL,Total Electric Power Industry,Pumped Storage,-805987,,,
Aug-03,2003,8,US-TOTAL,Total Electric Power Industry,Other,1492551,,,
Aug-03,2003,8,US-TOTAL,Total Electric Power Industry,Total,381816319,,,
Sep-03,2003,9,US-TOTAL,Total Electric Power Industry,Coal,164910002,,,
Sep-03,2003,9,US-TOTAL,Total Electric Power Industry,Petroleum,8663540,,,
Sep-03,2003,9,US-TOTAL,Total Electric Power Industry,Natural Gas,59089943,,,
Sep-03,2003,9,US-TOTAL,Total Electric Power Industry,Other Gases,1309402,,,
Sep-03,2003,9,US-TOTAL,Total Electric Power Industry,Nuclear,63583645,,,
Sep-03,2003,9,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,18480455,,,
Sep-03,2003,9,US-TOTAL,Total Electric Power Industry,Wind,895054,,,
Sep-03,2003,9,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,55857,,,
Sep-03,2003,9,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,3079380,,,
Sep-03,2003,9,US-TOTAL,Total Electric Power Industry,Geothermal,1203498,,,
Sep-03,2003,9,US-TOTAL,Total Electric Power Industry,Other Biomass,1303165,,,
Sep-03,2003,9,US-TOTAL,Total Electric Power Industry,Pumped Storage,-769142,,,
Sep-03,2003,9,US-TOTAL,Total Electric Power Industry,Other,1330735,,,
Sep-03,2003,9,US-TOTAL,Total Electric Power Industry,Total,323135534,,,
Oct-03,2003,10,US-TOTAL,Total Electric Power Industry,Coal,159322942,,,
Oct-03,2003,10,US-TOTAL,Total Electric Power Industry,Petroleum,8610222,,,
Oct-03,2003,10,US-TOTAL,Total Electric Power Industry,Natural Gas,51824169,,,
Oct-03,2003,10,US-TOTAL,Total Electric Power Industry,Other Gases,1291247,,,
Oct-03,2003,10,US-TOTAL,Total Electric Power Industry,Nuclear,60016207,,,
Oct-03,2003,10,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,18428423,,,
Oct-03,2003,10,US-TOTAL,Total Electric Power Industry,Wind,897161,,,
Oct-03,2003,10,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,35436,,,
Oct-03,2003,10,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,3138891,,,
Oct-03,2003,10,US-TOTAL,Total Electric Power Industry,Geothermal,1195451,,,
Oct-03,2003,10,US-TOTAL,Total Electric Power Industry,Other Biomass,1280749,,,
Oct-03,2003,10,US-TOTAL,Total Electric Power Industry,Pumped Storage,-615060,,,
Oct-03,2003,10,US-TOTAL,Total Electric Power Industry,Other,1315096,,,
Oct-03,2003,10,US-TOTAL,Total Electric Power Industry,Total,306740933,,,
Nov-03,2003,11,US-TOTAL,Total Electric Power Industry,Coal,158223194,,,
Nov-03,2003,11,US-TOTAL,Total Electric Power Industry,Petroleum,6479531,,,
Nov-03,2003,11,US-TOTAL,Total Electric Power Industry,Natural Gas,45327919,,,
Nov-03,2003,11,US-TOTAL,Total Electric Power Industry,Other Gases,1451497,,,
Nov-03,2003,11,US-TOTAL,Total Electric Power Industry,Nuclear,59600020,,,
Nov-03,2003,11,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,19715265,,,
Nov-03,2003,11,US-TOTAL,Total Electric Power Industry,Wind,961432,,,
Nov-03,2003,11,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,14031,,,
Nov-03,2003,11,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,3118975,,,
Nov-03,2003,11,US-TOTAL,Total Electric Power Industry,Geothermal,1151237,,,
Nov-03,2003,11,US-TOTAL,Total Electric Power Industry,Other Biomass,1284958,,,
Nov-03,2003,11,US-TOTAL,Total Electric Power Industry,Pumped Storage,-695409,,,
Nov-03,2003,11,US-TOTAL,Total Electric Power Industry,Other,1234060,,,
Nov-03,2003,11,US-TOTAL,Total Electric Power Industry,Total,297866711,,,
Dec-03,2003,12,US-TOTAL,Total Electric Power Industry,Coal,176291473,,,
Dec-03,2003,12,US-TOTAL,Total Electric Power Industry,Petroleum,9705401,,,
Dec-03,2003,12,US-TOTAL,Total Electric Power Industry,Natural Gas,44034895,,,
Dec-03,2003,12,US-TOTAL,Total Electric Power Industry,Other Gases,1440613,,,
Dec-03,2003,12,US-TOTAL,Total Electric Power Industry,Nuclear,68611699,,,
Dec-03,2003,12,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,24044330,,,
Dec-03,2003,12,US-TOTAL,Total Electric Power Industry,Wind,1104881,,,
Dec-03,2003,12,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,4251,,,
Dec-03,2003,12,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,3274770,,,
Dec-03,2003,12,US-TOTAL,Total Electric Power Industry,Geothermal,1267837,,,
Dec-03,2003,12,US-TOTAL,Total Electric Power Industry,Other Biomass,1415335,,,
Dec-03,2003,12,US-TOTAL,Total Electric Power Industry,Pumped Storage,-660749,,,
Dec-03,2003,12,US-TOTAL,Total Electric Power Industry,Other,1145693,,,
Dec-03,2003,12,US-TOTAL,Total Electric Power Industry,Total,331680430,,,
Jan-04,2004,1,US-TOTAL,Total Electric Power Industry,Coal,180657421,,,
Jan-04,2004,1,US-TOTAL,Total Electric Power Industry,Petroleum,15434061,,,
Jan-04,2004,1,US-TOTAL,Total Electric Power Industry,Natural Gas,48253372,,,
Jan-04,2004,1,US-TOTAL,Total Electric Power Industry,Other Gases,1182127,,,
Jan-04,2004,1,US-TOTAL,Total Electric Power Industry,Nuclear,70806160,,,
Jan-04,2004,1,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,22983306,,,
Jan-04,2004,1,US-TOTAL,Total Electric Power Industry,Wind,999445,,,
Jan-04,2004,1,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,12610,,,
Jan-04,2004,1,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,3317861,,,
Jan-04,2004,1,US-TOTAL,Total Electric Power Industry,Geothermal,1294777,,,
Jan-04,2004,1,US-TOTAL,Total Electric Power Industry,Other Biomass,1262997,,,
Jan-04,2004,1,US-TOTAL,Total Electric Power Industry,Pumped Storage,-768241,,,
Jan-04,2004,1,US-TOTAL,Total Electric Power Industry,Other,1109733,,,
Jan-04,2004,1,US-TOTAL,Total Electric Power Industry,Total,346545627,,,
Feb-04,2004,2,US-TOTAL,Total Electric Power Industry,Coal,161503092,,,
Feb-04,2004,2,US-TOTAL,Total Electric Power Industry,Petroleum,9365821,,,
Feb-04,2004,2,US-TOTAL,Total Electric Power Industry,Natural Gas,50319875,,,
Feb-04,2004,2,US-TOTAL,Total Electric Power Industry,Other Gases,1193543,,,
Feb-04,2004,2,US-TOTAL,Total Electric Power Industry,Nuclear,64101949,,,
Feb-04,2004,2,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,20913617,,,
Feb-04,2004,2,US-TOTAL,Total Electric Power Industry,Wind,1021569,,,
Feb-04,2004,2,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,10862,,,
Feb-04,2004,2,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,3019538,,,
Feb-04,2004,2,US-TOTAL,Total Electric Power Industry,Geothermal,1214123,,,
Feb-04,2004,2,US-TOTAL,Total Electric Power Industry,Other Biomass,1223129,,,
Feb-04,2004,2,US-TOTAL,Total Electric Power Industry,Pumped Storage,-691561,,,
Feb-04,2004,2,US-TOTAL,Total Electric Power Industry,Other,1084353,,,
Feb-04,2004,2,US-TOTAL,Total Electric Power Industry,Total,314279910,,,
Mar-04,2004,3,US-TOTAL,Total Electric Power Industry,Coal,154288419,,,
Mar-04,2004,3,US-TOTAL,Total Electric Power Industry,Petroleum,9731843,,,
Mar-04,2004,3,US-TOTAL,Total Electric Power Industry,Natural Gas,49801187,,,
Mar-04,2004,3,US-TOTAL,Total Electric Power Industry,Other Gases,1291700,,,
Mar-04,2004,3,US-TOTAL,Total Electric Power Industry,Nuclear,63285116,,,
Mar-04,2004,3,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,22914281,,,
Mar-04,2004,3,US-TOTAL,Total Electric Power Industry,Wind,1291224,,,
Mar-04,2004,3,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,52929,,,
Mar-04,2004,3,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,3124117,,,
Mar-04,2004,3,US-TOTAL,Total Electric Power Industry,Geothermal,1241004,,,
Mar-04,2004,3,US-TOTAL,Total Electric Power Industry,Other Biomass,1291317,,,
Mar-04,2004,3,US-TOTAL,Total Electric Power Industry,Pumped Storage,-653318,,,
Mar-04,2004,3,US-TOTAL,Total Electric Power Industry,Other,1152275,,,
Mar-04,2004,3,US-TOTAL,Total Electric Power Industry,Total,308812096,,,
Apr-04,2004,4,US-TOTAL,Total Electric Power Industry,Coal,141470956,,,
Apr-04,2004,4,US-TOTAL,Total Electric Power Industry,Petroleum,9041815,,,
Apr-04,2004,4,US-TOTAL,Total Electric Power Industry,Natural Gas,51821988,,,
Apr-04,2004,4,US-TOTAL,Total Electric Power Industry,Other Gases,1345232,,,
Apr-04,2004,4,US-TOTAL,Total Electric Power Industry,Nuclear,58620255,,,
Apr-04,2004,4,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,20887975,,,
Apr-04,2004,4,US-TOTAL,Total Electric Power Industry,Wind,1294857,,,
Apr-04,2004,4,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,56902,,,
Apr-04,2004,4,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,3091004,,,
Apr-04,2004,4,US-TOTAL,Total Electric Power Industry,Geothermal,1161384,,,
Apr-04,2004,4,US-TOTAL,Total Electric Power Industry,Other Biomass,1291138,,,
Apr-04,2004,4,US-TOTAL,Total Electric Power Industry,Pumped Storage,-668890,,,
Apr-04,2004,4,US-TOTAL,Total Electric Power Industry,Other,1145297,,,
Apr-04,2004,4,US-TOTAL,Total Electric Power Industry,Total,290559914,,,
May-04,2004,5,US-TOTAL,Total Electric Power Industry,Coal,157016377,,,
May-04,2004,5,US-TOTAL,Total Electric Power Industry,Petroleum,10235930,,,
May-04,2004,5,US-TOTAL,Total Electric Power Industry,Natural Gas,62021808,,,
May-04,2004,5,US-TOTAL,Total Electric Power Industry,Other Gases,1302442,,,
May-04,2004,5,US-TOTAL,Total Electric Power Industry,Nuclear,64917412,,,
May-04,2004,5,US-TOTAL,Total Electric Power Industry,Hydroelectric Conventional,24019718,,,
May-04,2004,5,US-TOTAL,Total Electric Power Industry,Wind,1701651,,,
May-04,2004,5,US-TOTAL,Total Electric Power Industry,Solar Thermal and Photovoltaic,81776,,,
May-04,2004,5,US-TOTAL,Total Electric Power Industry,Wood and Wood Derived Fuels,2989193,,,
May-04,2004,5,US-TOTAL,Total Electric Power Industry,Geothermal,1207536,,,
May-04,2004,5,US-TOTAL,Total Electric Power Industry,Other Biomass,1359191,,,
May-04,2004,5,US-TOTAL,Total Electric Power Industry,Pumped Storage,-688911,,,
May-04,2004,5,US-TOTAL,Total Electric Power Industry,Other,1216140,,,
May-04,2004,5,US-TOTAL,Total Electric Power Industry,Total,327380264,,,
Jun-04,2004,6,US-TOTAL,Total Electric Power Industry,Coal,167641906,,,
Jun-04,2004,6,US-TOTAL,Total Electric Power Industry,Petroleum,10841416,,,
Jun-04,2004,6,US-TOTAL,Total Electric Power Industry,Natural Gas,64685669,,,
